,loc1,loc2,grading,usedtimes1,usedtimes2,times,score1,score2,path1,path2
83987,176,206,40,24,0,1,7721,40,"[81111, 81127, 81156, 81184, 81203, 81204, 81240, 81242, 81255, 81259, 81261, 81269, 81272, 81274, 81277, 81315, 81316, 81327, 81328, 81330, 81331, 81354, 81355, 81358, 81367, 81373, 81381, 81383, 81384, 81391, 81392, 81394, 81396, 81397, 81399, 81423, 81433, 81445, 81462, 81503, 81542, 81587, 81591, 81614, 81629, 81636, 81642, 81644, 81652, 81653, 81654, 81656, 81659, 81661, 81662, 81674, 81677, 81679, 81888, 81897, 81909, 81914, 82124, 82125, 82128, 82130, 82203, 82204, 82205, 82207, 82220, 82222, 82226, 82231, 82237, 82241, 82243, 82247, 82461, 82466, 82471, 82472, 82473, 82476, 82480, 82482, 82485, 82489, 82490, 82499, 82500, 82631, 82632, 82643, 82646, 82651, 82754, 82772, 82779, 82787, 82891, 82904, 82908, 82914, 83068, 83070, 83076, 83080, 83090, 83099, 83100, 83104, 83117, 83118, 83119, 83120, 83133, 83146, 83147, 83149, 83150, 83152, 83154, 83156, 83158, 83160, 83163, 83164, 83165, 83166, 83169, 83171, 83173, 83174, 83177, 83183, 83179, 83184, 83265, 83270, 83278, 83282, 83290, 83297, 83322, 83339, 83408, 83434, 83440, 83518, 83536, 83564, 83588, 83607, 83624, 83645, 83665, 83684, 83698, 83716, 83721, 83742, 83987]",[83987]
84115,177,207,50,21,0,1,7779,50,"[81111, 81127, 81156, 81184, 81203, 81204, 81240, 81242, 81255, 81259, 81261, 81269, 81272, 81274, 81277, 81315, 81316, 81327, 81328, 81330, 81331, 81354, 81355, 81358, 81367, 81373, 81381, 81383, 81384, 81391, 81392, 81394, 81396, 81397, 81399, 81423, 81433, 81445, 81462, 81503, 81542, 81587, 81591, 81614, 81629, 81636, 81642, 81644, 81652, 81653, 81654, 81656, 81659, 81661, 81662, 81674, 81677, 81679, 81888, 81897, 81909, 81914, 82124, 82125, 82128, 82130, 82203, 82204, 82205, 82207, 82220, 82222, 82226, 82231, 82237, 82241, 82243, 82247, 82461, 82466, 82471, 82472, 82473, 82476, 82480, 82482, 82485, 82489, 82490, 82499, 82500, 82631, 82632, 82643, 82646, 82651, 82754, 82772, 82779, 82787, 82891, 82904, 82908, 82914, 83068, 83070, 83076, 83080, 83090, 83099, 83100, 83104, 83117, 83118, 83119, 83120, 83133, 83146, 83147, 83149, 83150, 83152, 83154, 83156, 83158, 83160, 83163, 83164, 83165, 83166, 83169, 83171, 83173, 83174, 83177, 83183, 83179, 83184, 83265, 83270, 83278, 83282, 83290, 83297, 83322, 83339, 83408, 83434, 83440, 83518, 83536, 83564, 83588, 83607, 83624, 83645, 83665, 83684, 83698, 83716, 83721, 83742, 83907, 84115]",[84115]
84122,178,208,50,12,0,1,7827,50,"[81111, 81127, 81156, 81184, 81203, 81204, 81240, 81242, 81255, 81259, 81261, 81269, 81272, 81274, 81277, 81315, 81316, 81327, 81328, 81330, 81331, 81354, 81355, 81358, 81367, 81373, 81381, 81383, 81384, 81391, 81392, 81394, 81396, 81397, 81399, 81423, 81433, 81445, 81462, 81503, 81542, 81587, 81591, 81614, 81629, 81636, 81642, 81644, 81652, 81653, 81654, 81656, 81659, 81661, 81662, 81674, 81677, 81679, 81888, 81897, 81909, 81914, 82124, 82125, 82128, 82130, 82203, 82204, 82205, 82207, 82220, 82222, 82226, 82231, 82237, 82241, 82243, 82247, 82461, 82466, 82471, 82472, 82473, 82476, 82480, 82482, 82485, 82489, 82490, 82499, 82500, 82631, 82632, 82643, 82646, 82651, 82754, 82772, 82779, 82787, 82891, 82904, 82908, 82914, 83068, 83070, 83076, 83080, 83090, 83099, 83100, 83104, 83117, 83118, 83119, 83120, 83133, 83146, 83147, 83149, 83150, 83152, 83154, 83156, 83158, 83160, 83163, 83164, 83165, 83166, 83169, 83171, 83173, 83174, 83177, 83183, 83179, 83184, 83265, 83270, 83278, 83282, 83290, 83297, 83322, 83339, 83408, 83434, 83440, 83518, 83536, 83564, 83588, 83607, 83624, 83645, 83665, 83684, 83698, 83716, 83721, 83742, 83907, 84115, 84122]",[84122]
84123,179,209,50,6,0,1,7875,50,"[81111, 81127, 81156, 81184, 81203, 81204, 81240, 81242, 81255, 81259, 81261, 81269, 81272, 81274, 81277, 81315, 81316, 81327, 81328, 81330, 81331, 81354, 81355, 81358, 81367, 81373, 81381, 81383, 81384, 81391, 81392, 81394, 81396, 81397, 81399, 81423, 81433, 81445, 81462, 81503, 81542, 81587, 81591, 81614, 81629, 81636, 81642, 81644, 81652, 81653, 81654, 81656, 81659, 81661, 81662, 81674, 81677, 81679, 81888, 81897, 81909, 81914, 82124, 82125, 82128, 82130, 82203, 82204, 82205, 82207, 82220, 82222, 82226, 82231, 82237, 82241, 82243, 82247, 82461, 82466, 82471, 82472, 82473, 82476, 82480, 82482, 82485, 82489, 82490, 82499, 82500, 82631, 82632, 82643, 82646, 82651, 82754, 82772, 82779, 82787, 82891, 82904, 82908, 82914, 83068, 83070, 83076, 83080, 83090, 83099, 83100, 83104, 83117, 83118, 83119, 83120, 83133, 83146, 83147, 83149, 83150, 83152, 83154, 83156, 83158, 83160, 83163, 83164, 83165, 83166, 83169, 83171, 83173, 83174, 83177, 83183, 83179, 83184, 83265, 83270, 83278, 83282, 83290, 83297, 83322, 83339, 83408, 83434, 83440, 83518, 83536, 83564, 83588, 83607, 83624, 83645, 83665, 83684, 83698, 83716, 83721, 83742, 83907, 84115, 84122, 84123]",[84123]
84174,180,210,50,8,0,1,7923,50,"[81111, 81127, 81156, 81184, 81203, 81204, 81240, 81242, 81255, 81259, 81261, 81269, 81272, 81274, 81277, 81315, 81316, 81327, 81328, 81330, 81331, 81354, 81355, 81358, 81367, 81373, 81381, 81383, 81384, 81391, 81392, 81394, 81396, 81397, 81399, 81423, 81433, 81445, 81462, 81503, 81542, 81587, 81591, 81614, 81629, 81636, 81642, 81644, 81652, 81653, 81654, 81656, 81659, 81661, 81662, 81674, 81677, 81679, 81888, 81897, 81909, 81914, 82124, 82125, 82128, 82130, 82203, 82204, 82205, 82207, 82220, 82222, 82226, 82231, 82237, 82241, 82243, 82247, 82461, 82466, 82471, 82472, 82473, 82476, 82480, 82482, 82485, 82489, 82490, 82499, 82500, 82631, 82632, 82643, 82646, 82651, 82754, 82772, 82779, 82787, 82891, 82904, 82908, 82914, 83068, 83070, 83076, 83080, 83090, 83099, 83100, 83104, 83117, 83118, 83119, 83120, 83133, 83146, 83147, 83149, 83150, 83152, 83154, 83156, 83158, 83160, 83163, 83164, 83165, 83166, 83169, 83171, 83173, 83174, 83177, 83183, 83179, 83184, 83265, 83270, 83278, 83282, 83290, 83297, 83322, 83339, 83408, 83434, 83440, 83518, 83536, 83564, 83588, 83607, 83624, 83645, 83665, 83684, 83698, 83716, 83721, 83742, 83907, 84115, 84122, 84123, 84174]",[84174]
84175,181,211,50,6,0,1,7971,50,"[81111, 81127, 81156, 81184, 81203, 81204, 81240, 81242, 81255, 81259, 81261, 81269, 81272, 81274, 81277, 81315, 81316, 81327, 81328, 81330, 81331, 81354, 81355, 81358, 81367, 81373, 81381, 81383, 81384, 81391, 81392, 81394, 81396, 81397, 81399, 81423, 81433, 81445, 81462, 81503, 81542, 81587, 81591, 81614, 81629, 81636, 81642, 81644, 81652, 81653, 81654, 81656, 81659, 81661, 81662, 81674, 81677, 81679, 81888, 81897, 81909, 81914, 82124, 82125, 82128, 82130, 82203, 82204, 82205, 82207, 82220, 82222, 82226, 82231, 82237, 82241, 82243, 82247, 82461, 82466, 82471, 82472, 82473, 82476, 82480, 82482, 82485, 82489, 82490, 82499, 82500, 82631, 82632, 82643, 82646, 82651, 82754, 82772, 82779, 82787, 82891, 82904, 82908, 82914, 83068, 83070, 83076, 83080, 83090, 83099, 83100, 83104, 83117, 83118, 83119, 83120, 83133, 83146, 83147, 83149, 83150, 83152, 83154, 83156, 83158, 83160, 83163, 83164, 83165, 83166, 83169, 83171, 83173, 83174, 83177, 83183, 83179, 83184, 83265, 83270, 83278, 83282, 83290, 83297, 83322, 83339, 83408, 83434, 83440, 83518, 83536, 83564, 83588, 83607, 83624, 83645, 83665, 83684, 83698, 83716, 83721, 83742, 83907, 84115, 84122, 84123, 84174, 84175]",[84175]
84176,182,213,50,6,0,1,8018,50,"[81111, 81127, 81156, 81184, 81203, 81204, 81240, 81242, 81255, 81259, 81261, 81269, 81272, 81274, 81277, 81315, 81316, 81327, 81328, 81330, 81331, 81354, 81355, 81358, 81367, 81373, 81381, 81383, 81384, 81391, 81392, 81394, 81396, 81397, 81399, 81423, 81433, 81445, 81462, 81503, 81542, 81587, 81591, 81614, 81629, 81636, 81642, 81644, 81652, 81653, 81654, 81656, 81659, 81661, 81662, 81674, 81677, 81679, 81888, 81897, 81909, 81914, 82124, 82125, 82128, 82130, 82203, 82204, 82205, 82207, 82220, 82222, 82226, 82231, 82237, 82241, 82243, 82247, 82461, 82466, 82471, 82472, 82473, 82476, 82480, 82482, 82485, 82489, 82490, 82499, 82500, 82631, 82632, 82643, 82646, 82651, 82754, 82772, 82779, 82787, 82891, 82904, 82908, 82914, 83068, 83070, 83076, 83080, 83090, 83099, 83100, 83104, 83117, 83118, 83119, 83120, 83133, 83146, 83147, 83149, 83150, 83152, 83154, 83156, 83158, 83160, 83163, 83164, 83165, 83166, 83169, 83171, 83173, 83174, 83177, 83183, 83179, 83184, 83265, 83270, 83278, 83282, 83290, 83297, 83322, 83339, 83408, 83434, 83440, 83518, 83536, 83564, 83588, 83607, 83624, 83645, 83665, 83684, 83698, 83716, 83721, 83742, 83907, 84115, 84122, 84123, 84174, 84175, 84176]",[84176]
84187,183,214,50,4,0,1,8066,50,"[81111, 81127, 81156, 81184, 81203, 81204, 81240, 81242, 81255, 81259, 81261, 81269, 81272, 81274, 81277, 81315, 81316, 81327, 81328, 81330, 81331, 81354, 81355, 81358, 81367, 81373, 81381, 81383, 81384, 81391, 81392, 81394, 81396, 81397, 81399, 81423, 81433, 81445, 81462, 81503, 81542, 81587, 81591, 81614, 81629, 81636, 81642, 81644, 81652, 81653, 81654, 81656, 81659, 81661, 81662, 81674, 81677, 81679, 81888, 81897, 81909, 81914, 82124, 82125, 82128, 82130, 82203, 82204, 82205, 82207, 82220, 82222, 82226, 82231, 82237, 82241, 82243, 82247, 82461, 82466, 82471, 82472, 82473, 82476, 82480, 82482, 82485, 82489, 82490, 82499, 82500, 82631, 82632, 82643, 82646, 82651, 82754, 82772, 82779, 82787, 82891, 82904, 82908, 82914, 83068, 83070, 83076, 83080, 83090, 83099, 83100, 83104, 83117, 83118, 83119, 83120, 83133, 83146, 83147, 83149, 83150, 83152, 83154, 83156, 83158, 83160, 83163, 83164, 83165, 83166, 83169, 83171, 83173, 83174, 83177, 83183, 83179, 83184, 83265, 83270, 83278, 83282, 83290, 83297, 83322, 83339, 83408, 83434, 83440, 83518, 83536, 83564, 83588, 83607, 83624, 83645, 83665, 83684, 83698, 83716, 83721, 83742, 83907, 84115, 84122, 84123, 84174, 84175, 84176, 84187]",[84187]
84188,184,216,50,3,0,1,8113,50,"[81111, 81127, 81156, 81184, 81203, 81204, 81240, 81242, 81255, 81259, 81261, 81269, 81272, 81274, 81277, 81315, 81316, 81327, 81328, 81330, 81331, 81354, 81355, 81358, 81367, 81373, 81381, 81383, 81384, 81391, 81392, 81394, 81396, 81397, 81399, 81423, 81433, 81445, 81462, 81503, 81542, 81587, 81591, 81614, 81629, 81636, 81642, 81644, 81652, 81653, 81654, 81656, 81659, 81661, 81662, 81674, 81677, 81679, 81888, 81897, 81909, 81914, 82124, 82125, 82128, 82130, 82203, 82204, 82205, 82207, 82220, 82222, 82226, 82231, 82237, 82241, 82243, 82247, 82461, 82466, 82471, 82472, 82473, 82476, 82480, 82482, 82485, 82489, 82490, 82499, 82500, 82631, 82632, 82643, 82646, 82651, 82754, 82772, 82779, 82787, 82891, 82904, 82908, 82914, 83068, 83070, 83076, 83080, 83090, 83099, 83100, 83104, 83117, 83118, 83119, 83120, 83133, 83146, 83147, 83149, 83150, 83152, 83154, 83156, 83158, 83160, 83163, 83164, 83165, 83166, 83169, 83171, 83173, 83174, 83177, 83183, 83179, 83184, 83265, 83270, 83278, 83282, 83290, 83297, 83322, 83339, 83408, 83434, 83440, 83518, 83536, 83564, 83588, 83607, 83624, 83645, 83665, 83684, 83698, 83716, 83721, 83742, 83907, 84115, 84122, 84123, 84174, 84175, 84176, 84187, 84188]",[84188]
84189,185,217,50,2,0,1,8161,50,"[81111, 81127, 81156, 81184, 81203, 81204, 81240, 81242, 81255, 81259, 81261, 81269, 81272, 81274, 81277, 81315, 81316, 81327, 81328, 81330, 81331, 81354, 81355, 81358, 81367, 81373, 81381, 81383, 81384, 81391, 81392, 81394, 81396, 81397, 81399, 81423, 81433, 81445, 81462, 81503, 81542, 81587, 81591, 81614, 81629, 81636, 81642, 81644, 81652, 81653, 81654, 81656, 81659, 81661, 81662, 81674, 81677, 81679, 81888, 81897, 81909, 81914, 82124, 82125, 82128, 82130, 82203, 82204, 82205, 82207, 82220, 82222, 82226, 82231, 82237, 82241, 82243, 82247, 82461, 82466, 82471, 82472, 82473, 82476, 82480, 82482, 82485, 82489, 82490, 82499, 82500, 82631, 82632, 82643, 82646, 82651, 82754, 82772, 82779, 82787, 82891, 82904, 82908, 82914, 83068, 83070, 83076, 83080, 83090, 83099, 83100, 83104, 83117, 83118, 83119, 83120, 83133, 83146, 83147, 83149, 83150, 83152, 83154, 83156, 83158, 83160, 83163, 83164, 83165, 83166, 83169, 83171, 83173, 83174, 83177, 83183, 83179, 83184, 83265, 83270, 83278, 83282, 83290, 83297, 83322, 83339, 83408, 83434, 83440, 83518, 83536, 83564, 83588, 83607, 83624, 83645, 83665, 83684, 83698, 83716, 83721, 83742, 83907, 84115, 84122, 84123, 84174, 84175, 84176, 84187, 84188, 84189]",[84189]
84191,186,218,50,2,0,1,8209,50,"[81111, 81127, 81156, 81184, 81203, 81204, 81240, 81242, 81255, 81259, 81261, 81269, 81272, 81274, 81277, 81315, 81316, 81327, 81328, 81330, 81331, 81354, 81355, 81358, 81367, 81373, 81381, 81383, 81384, 81391, 81392, 81394, 81396, 81397, 81399, 81423, 81433, 81445, 81462, 81503, 81542, 81587, 81591, 81614, 81629, 81636, 81642, 81644, 81652, 81653, 81654, 81656, 81659, 81661, 81662, 81674, 81677, 81679, 81888, 81897, 81909, 81914, 82124, 82125, 82128, 82130, 82203, 82204, 82205, 82207, 82220, 82222, 82226, 82231, 82237, 82241, 82243, 82247, 82461, 82466, 82471, 82472, 82473, 82476, 82480, 82482, 82485, 82489, 82490, 82499, 82500, 82631, 82632, 82643, 82646, 82651, 82754, 82772, 82779, 82787, 82891, 82904, 82908, 82914, 83068, 83070, 83076, 83080, 83090, 83099, 83100, 83104, 83117, 83118, 83119, 83120, 83133, 83146, 83147, 83149, 83150, 83152, 83154, 83156, 83158, 83160, 83163, 83164, 83165, 83166, 83169, 83171, 83173, 83174, 83177, 83183, 83179, 83184, 83265, 83270, 83278, 83282, 83290, 83297, 83322, 83339, 83408, 83434, 83440, 83518, 83536, 83564, 83588, 83607, 83624, 83645, 83665, 83684, 83698, 83716, 83721, 83742, 83907, 84115, 84122, 84123, 84174, 84175, 84176, 84187, 84188, 84189, 84191]",[84191]
84192,187,219,50,5,0,1,8257,50,"[81111, 81127, 81156, 81184, 81203, 81204, 81240, 81242, 81255, 81259, 81261, 81269, 81272, 81274, 81277, 81315, 81316, 81327, 81328, 81330, 81331, 81354, 81355, 81358, 81367, 81373, 81381, 81383, 81384, 81391, 81392, 81394, 81396, 81397, 81399, 81423, 81433, 81445, 81462, 81503, 81542, 81587, 81591, 81614, 81629, 81636, 81642, 81644, 81652, 81653, 81654, 81656, 81659, 81661, 81662, 81674, 81677, 81679, 81888, 81897, 81909, 81914, 82124, 82125, 82128, 82130, 82203, 82204, 82205, 82207, 82220, 82222, 82226, 82231, 82237, 82241, 82243, 82247, 82461, 82466, 82471, 82472, 82473, 82476, 82480, 82482, 82485, 82489, 82490, 82499, 82500, 82631, 82632, 82643, 82646, 82651, 82754, 82772, 82779, 82787, 82891, 82904, 82908, 82914, 83068, 83070, 83076, 83080, 83090, 83099, 83100, 83104, 83117, 83118, 83119, 83120, 83133, 83146, 83147, 83149, 83150, 83152, 83154, 83156, 83158, 83160, 83163, 83164, 83165, 83166, 83169, 83171, 83173, 83174, 83177, 83183, 83179, 83184, 83265, 83270, 83278, 83282, 83290, 83297, 83322, 83339, 83408, 83434, 83440, 83518, 83536, 83564, 83588, 83607, 83624, 83645, 83665, 83684, 83698, 83716, 83721, 83742, 83907, 84115, 84122, 84123, 84174, 84175, 84176, 84187, 84188, 84189, 84191, 84192]",[84192]
84206,188,222,50,2,0,1,8303,50,"[81111, 81127, 81156, 81184, 81203, 81204, 81240, 81242, 81255, 81259, 81261, 81269, 81272, 81274, 81277, 81315, 81316, 81327, 81328, 81330, 81331, 81354, 81355, 81358, 81367, 81373, 81381, 81383, 81384, 81391, 81392, 81394, 81396, 81397, 81399, 81423, 81433, 81445, 81462, 81503, 81542, 81587, 81591, 81614, 81629, 81636, 81642, 81644, 81652, 81653, 81654, 81656, 81659, 81661, 81662, 81674, 81677, 81679, 81888, 81897, 81909, 81914, 82124, 82125, 82128, 82130, 82203, 82204, 82205, 82207, 82220, 82222, 82226, 82231, 82237, 82241, 82243, 82247, 82461, 82466, 82471, 82472, 82473, 82476, 82480, 82482, 82485, 82489, 82490, 82499, 82500, 82631, 82632, 82643, 82646, 82651, 82754, 82772, 82779, 82787, 82891, 82904, 82908, 82914, 83068, 83070, 83076, 83080, 83090, 83099, 83100, 83104, 83117, 83118, 83119, 83120, 83133, 83146, 83147, 83149, 83150, 83152, 83154, 83156, 83158, 83160, 83163, 83164, 83165, 83166, 83169, 83171, 83173, 83174, 83177, 83183, 83179, 83184, 83265, 83270, 83278, 83282, 83290, 83297, 83322, 83339, 83408, 83434, 83440, 83518, 83536, 83564, 83588, 83607, 83624, 83645, 83665, 83684, 83698, 83716, 83721, 83742, 83907, 84115, 84122, 84123, 84174, 84175, 84176, 84187, 84188, 84189, 84191, 84192, 84206]",[84206]
84207,188,223,40,2,1,1,8292,78,"[81111, 81127, 81156, 81184, 81203, 81204, 81240, 81242, 81255, 81259, 81261, 81269, 81272, 81274, 81277, 81315, 81316, 81327, 81328, 81330, 81331, 81354, 81355, 81358, 81367, 81373, 81381, 81383, 81384, 81391, 81392, 81394, 81396, 81397, 81399, 81423, 81433, 81445, 81462, 81503, 81542, 81587, 81591, 81614, 81629, 81636, 81642, 81644, 81652, 81653, 81654, 81656, 81659, 81661, 81662, 81674, 81677, 81679, 81888, 81897, 81909, 81914, 82124, 82125, 82128, 82130, 82203, 82204, 82205, 82207, 82220, 82222, 82226, 82231, 82237, 82241, 82243, 82247, 82461, 82466, 82471, 82472, 82473, 82476, 82480, 82482, 82485, 82489, 82490, 82499, 82500, 82631, 82632, 82643, 82646, 82651, 82754, 82772, 82779, 82787, 82891, 82904, 82908, 82914, 83068, 83070, 83076, 83080, 83090, 83099, 83100, 83104, 83117, 83118, 83119, 83120, 83133, 83146, 83147, 83149, 83150, 83152, 83154, 83156, 83158, 83160, 83163, 83164, 83165, 83166, 83169, 83171, 83173, 83174, 83177, 83183, 83179, 83184, 83265, 83270, 83278, 83282, 83290, 83297, 83322, 83339, 83408, 83434, 83440, 83518, 83536, 83564, 83588, 83607, 83624, 83645, 83665, 83684, 83698, 83716, 83721, 83742, 83907, 84115, 84122, 84123, 84174, 84175, 84176, 84187, 84188, 84189, 84191, 84192, 84207]","[84213, 84207]"
84213,189,222,40,2,1,1,8292,40,"[81111, 81127, 81156, 81184, 81203, 81204, 81240, 81242, 81255, 81259, 81261, 81269, 81272, 81274, 81277, 81315, 81316, 81327, 81328, 81330, 81331, 81354, 81355, 81358, 81367, 81373, 81381, 81383, 81384, 81391, 81392, 81394, 81396, 81397, 81399, 81423, 81433, 81445, 81462, 81503, 81542, 81587, 81591, 81614, 81629, 81636, 81642, 81644, 81652, 81653, 81654, 81656, 81659, 81661, 81662, 81674, 81677, 81679, 81888, 81897, 81909, 81914, 82124, 82125, 82128, 82130, 82203, 82204, 82205, 82207, 82220, 82222, 82226, 82231, 82237, 82241, 82243, 82247, 82461, 82466, 82471, 82472, 82473, 82476, 82480, 82482, 82485, 82489, 82490, 82499, 82500, 82631, 82632, 82643, 82646, 82651, 82754, 82772, 82779, 82787, 82891, 82904, 82908, 82914, 83068, 83070, 83076, 83080, 83090, 83099, 83100, 83104, 83117, 83118, 83119, 83120, 83133, 83146, 83147, 83149, 83150, 83152, 83154, 83156, 83158, 83160, 83163, 83164, 83165, 83166, 83169, 83171, 83173, 83174, 83177, 83183, 83179, 83184, 83265, 83270, 83278, 83282, 83290, 83297, 83322, 83339, 83408, 83434, 83440, 83518, 83536, 83564, 83588, 83607, 83624, 83645, 83665, 83684, 83698, 83716, 83721, 83742, 83907, 84115, 84122, 84123, 84174, 84175, 84176, 84187, 84188, 84189, 84191, 84192, 84213]",[84213]
84212,189,223,50,3,0,1,8351,50,"[81111, 81127, 81156, 81184, 81203, 81204, 81240, 81242, 81255, 81259, 81261, 81269, 81272, 81274, 81277, 81315, 81316, 81327, 81328, 81330, 81331, 81354, 81355, 81358, 81367, 81373, 81381, 81383, 81384, 81391, 81392, 81394, 81396, 81397, 81399, 81423, 81433, 81445, 81462, 81503, 81542, 81587, 81591, 81614, 81629, 81636, 81642, 81644, 81652, 81653, 81654, 81656, 81659, 81661, 81662, 81674, 81677, 81679, 81888, 81897, 81909, 81914, 82124, 82125, 82128, 82130, 82203, 82204, 82205, 82207, 82220, 82222, 82226, 82231, 82237, 82241, 82243, 82247, 82461, 82466, 82471, 82472, 82473, 82476, 82480, 82482, 82485, 82489, 82490, 82499, 82500, 82631, 82632, 82643, 82646, 82651, 82754, 82772, 82779, 82787, 82891, 82904, 82908, 82914, 83068, 83070, 83076, 83080, 83090, 83099, 83100, 83104, 83117, 83118, 83119, 83120, 83133, 83146, 83147, 83149, 83150, 83152, 83154, 83156, 83158, 83160, 83163, 83164, 83165, 83166, 83169, 83171, 83173, 83174, 83177, 83183, 83179, 83184, 83265, 83270, 83278, 83282, 83290, 83297, 83322, 83339, 83408, 83434, 83440, 83518, 83536, 83564, 83588, 83607, 83624, 83645, 83665, 83684, 83698, 83716, 83721, 83742, 83907, 84115, 84122, 84123, 84174, 84175, 84176, 84187, 84188, 84189, 84191, 84192, 84206, 84212]",[84212]
84217,190,224,50,3,0,1,8399,50,"[81111, 81127, 81156, 81184, 81203, 81204, 81240, 81242, 81255, 81259, 81261, 81269, 81272, 81274, 81277, 81315, 81316, 81327, 81328, 81330, 81331, 81354, 81355, 81358, 81367, 81373, 81381, 81383, 81384, 81391, 81392, 81394, 81396, 81397, 81399, 81423, 81433, 81445, 81462, 81503, 81542, 81587, 81591, 81614, 81629, 81636, 81642, 81644, 81652, 81653, 81654, 81656, 81659, 81661, 81662, 81674, 81677, 81679, 81888, 81897, 81909, 81914, 82124, 82125, 82128, 82130, 82203, 82204, 82205, 82207, 82220, 82222, 82226, 82231, 82237, 82241, 82243, 82247, 82461, 82466, 82471, 82472, 82473, 82476, 82480, 82482, 82485, 82489, 82490, 82499, 82500, 82631, 82632, 82643, 82646, 82651, 82754, 82772, 82779, 82787, 82891, 82904, 82908, 82914, 83068, 83070, 83076, 83080, 83090, 83099, 83100, 83104, 83117, 83118, 83119, 83120, 83133, 83146, 83147, 83149, 83150, 83152, 83154, 83156, 83158, 83160, 83163, 83164, 83165, 83166, 83169, 83171, 83173, 83174, 83177, 83183, 83179, 83184, 83265, 83270, 83278, 83282, 83290, 83297, 83322, 83339, 83408, 83434, 83440, 83518, 83536, 83564, 83588, 83607, 83624, 83645, 83665, 83684, 83698, 83716, 83721, 83742, 83907, 84115, 84122, 84123, 84174, 84175, 84176, 84187, 84188, 84189, 84191, 84192, 84206, 84212, 84217]",[84217]
84218,191,225,50,3,0,1,8447,50,"[81111, 81127, 81156, 81184, 81203, 81204, 81240, 81242, 81255, 81259, 81261, 81269, 81272, 81274, 81277, 81315, 81316, 81327, 81328, 81330, 81331, 81354, 81355, 81358, 81367, 81373, 81381, 81383, 81384, 81391, 81392, 81394, 81396, 81397, 81399, 81423, 81433, 81445, 81462, 81503, 81542, 81587, 81591, 81614, 81629, 81636, 81642, 81644, 81652, 81653, 81654, 81656, 81659, 81661, 81662, 81674, 81677, 81679, 81888, 81897, 81909, 81914, 82124, 82125, 82128, 82130, 82203, 82204, 82205, 82207, 82220, 82222, 82226, 82231, 82237, 82241, 82243, 82247, 82461, 82466, 82471, 82472, 82473, 82476, 82480, 82482, 82485, 82489, 82490, 82499, 82500, 82631, 82632, 82643, 82646, 82651, 82754, 82772, 82779, 82787, 82891, 82904, 82908, 82914, 83068, 83070, 83076, 83080, 83090, 83099, 83100, 83104, 83117, 83118, 83119, 83120, 83133, 83146, 83147, 83149, 83150, 83152, 83154, 83156, 83158, 83160, 83163, 83164, 83165, 83166, 83169, 83171, 83173, 83174, 83177, 83183, 83179, 83184, 83265, 83270, 83278, 83282, 83290, 83297, 83322, 83339, 83408, 83434, 83440, 83518, 83536, 83564, 83588, 83607, 83624, 83645, 83665, 83684, 83698, 83716, 83721, 83742, 83907, 84115, 84122, 84123, 84174, 84175, 84176, 84187, 84188, 84189, 84191, 84192, 84206, 84212, 84217, 84218]",[84218]
