,0,1,2,3,4,5,6,7,8,9,10,11,grading
584992,hsa17s12g00254,ptr16s13g00666,0.799,410,71,0,1,353,297,706,1.7709999999999995e-219,673,50
584993,hsa17s12g00286,ptr16s13g00630,0.961,477,19,0,1,477,1,477,1.252e-318,966,50
586371,hsa17s12g00503,ptr16s13g00401,0.732,306,81,0,1,305,1,306,2.2859999999999995e-144,454,50
586372,hsa17s12g00503,ptr16s13g00400,0.698,305,92,0,1,304,1,305,3.3139999999999993e-135,428,25
586373,hsa17s12g00503,ptr16s13g00397,0.691,306,94,0,1,305,1,306,4.1119999999999987e-134,424,25
586374,hsa17s12g00503,ptr16s13g00399,0.6779999999999999,305,98,0,1,304,1,305,2.0189999999999993e-130,414,25
586375,hsa17s12g00503,ptr16s13g00396,0.6759999999999999,306,98,0,1,305,1,306,3.788e-130,413,25
586376,hsa17s12g00503,ptr16s13g00398,0.655,307,105,0,1,306,1,307,1.6809999999999996e-125,400,10
586386,hsa17s12g00503,ptr16s13g00402,0.461,299,160,0,2,299,4,302,3.3609999999999993e-74,251,10
586417,hsa17s12g00503,ptr16s13g00403,0.434,302,170,0,3,304,30,330,1.7289999999999998e-68,235,10
586624,hsa17s12g00503,ptr16s13g00567,0.366,293,183,0,3,295,5,293,8.751e-50,180,10
586671,hsa17s12g00535,ptr16s13g00374,0.922,79,6,0,1,79,1,79,3.2199999999999996e-45,155,50
587255,hsa17s12g00279,ptr16s13g00637,1.0,262,0,0,1,262,1,262,5.2479999999999975e-183,563,50
587256,hsa17s12g00695,ptr16s13g00768,0.9740000000000001,93,2,0,1,93,109,201,3.0389999999999993e-58,193,50
587260,hsa17s12g00727,ptr16s13g00804,1.0,142,0,0,1,142,1,142,1.7399999999999995e-95,303,50
587261,hsa17s12g00951,ptr16s13g01054,0.945,919,50,0,1,919,1,919,0.0,1823,50
587264,hsa17s12g00983,ptr16s13g01085,0.938,600,37,0,1,600,1,600,0.0,1182,50
587269,hsa17s12g00983,ptr16s13g00219,0.35600000000000004,350,212,0,23,372,38,367,3.643999999999999e-55,206,25
587279,hsa17s12g00983,ptr16s13g00974,0.303,374,247,0,7,380,96,450,1.829e-44,173,25
587296,hsa17s12g00983,ptr16s13g01126,0.239,443,302,0,10,407,186,628,5.506e-33,137,25
587298,hsa17s12g00983,ptr16s13g00470,0.263,365,256,0,8,372,328,676,5.440999999999999e-32,134,25
587302,hsa17s12g00983,ptr16s13g00560,0.28800000000000003,277,187,0,134,397,2,278,2.0329999999999994e-27,119,10
587303,hsa17s12g00983,ptr16s13g00452,0.23,403,273,0,2,404,13,368,2.592e-26,116,10
587937,hsa17s12g00426,ptr16s13g00478,0.845,592,91,0,1,590,1,592,0.0,1034,50
587938,hsa17s12g00426,ptr16s13g00480,0.652,588,195,0,2,589,3,563,2.1479999999999992e-244,758,25
587939,hsa17s12g00426,ptr16s13g00481,0.632,588,202,0,1,588,1,549,2.6929999999999995e-234,729,25
587940,hsa17s12g00426,ptr16s13g00466,0.517,626,283,0,1,586,1,626,1.2629999999999995e-191,606,25
587941,hsa17s12g00426,ptr16s13g00465,0.601,498,194,0,12,509,84,571,1.8669999999999996e-183,582,25
587942,hsa17s12g00426,ptr16s13g00467,0.485,637,302,0,1,587,1,637,1.0829999999999996e-178,568,10
587943,hsa17s12g00426,ptr16s13g00472,0.485,636,299,0,1,581,1,636,2.7729999999999995e-178,567,10
587944,hsa17s12g00426,ptr16s13g00479,0.504,588,232,0,2,589,3,471,7.673999999999998e-173,551,10
587945,hsa17s12g00426,ptr16s13g00473,0.511,569,273,0,12,571,17,585,7.537999999999998e-170,542,10
587946,hsa17s12g00426,ptr16s13g00464,0.562,495,207,0,4,498,110,582,2.584999999999999e-166,532,10
588015,hsa17s12g00458,ptr16s13g00439,0.9990000000000001,573,1,0,1,573,1,573,0.0,1212,50
588019,hsa17s12g00458,ptr16s13g00494,0.344,321,200,0,189,509,141,446,5.876e-47,180,25
588026,hsa17s12g00458,ptr16s13g00495,0.25,453,338,0,61,513,46,497,9.439e-38,152,25
589952,hsa17s12g00700,ptr16s13g00773,0.9570000000000001,711,31,0,1,711,1,711,0.0,1432,50
589963,hsa17s12g00700,ptr16s13g00004,0.368,569,322,0,50,618,26,535,1.5359999999999995e-101,349,25
589965,hsa17s12g00700,ptr16s13g00005,0.37,559,314,0,60,618,31,530,1.3099999999999998e-100,346,25
589972,hsa17s12g00732,ptr16s13g00811,0.909,446,40,0,32,477,1,446,9.900999999999995e-278,848,50
591773,hsa17s12g00931,ptr16s13g01034,0.934,384,25,0,1,384,1,384,9.132999999999996e-247,754,50
591779,hsa17s12g00963,ptr16s13g01065,0.857,333,44,0,1,333,1,312,1.657999999999999e-191,593,50
591780,hsa17s12g00963,ptr16s13g01064,0.981,247,5,0,1,247,1,247,6.909999999999998e-164,513,25
591781,hsa17s12g00963,ptr16s13g01066,0.5579999999999999,316,137,0,17,332,5,316,2.0579999999999991e-103,338,25
591813,hsa17s12g00963,ptr16s13g00076,0.266,271,192,0,41,303,36,306,3.378e-23,103,25
595053,hsa17s12g00077,ptr16s13g00089,0.9159999999999999,219,18,0,1,219,1,219,7.286999999999998e-135,421,50
595054,hsa17s12g01005,ptr16s13g01114,0.955,1010,45,0,35,1044,57,1066,0.0,2027,50
598044,hsa17s12g00652,ptr16s13g00717,0.929,535,38,0,1,535,1,535,0.0,1042,50
598052,hsa17s12g00652,ptr16s13g00263,0.247,366,243,0,167,532,1,324,5.375e-28,121,25
598396,hsa17s12g00058,ptr16s13g00071,0.963,118,4,0,1,118,1,118,1.8559999999999997e-74,241,50
598397,hsa17s12g00090,ptr16s13g00102,1.0,704,0,0,2,705,16,719,0.0,1529,50
598400,hsa17s12g00090,ptr16s13g00101,0.415,679,387,0,25,703,111,773,9.217999999999998e-151,492,25
598439,hsa17s12g00090,ptr16s13g00646,0.302,250,166,0,463,701,46,295,2.3819999999999996e-26,117,25
598451,hsa17s12g00090,ptr16s13g00514,0.28300000000000003,250,176,0,451,697,64,313,7.779000000000001e-23,105,25
598684,hsa17s12g00066,ptr16s13g00078,0.892,246,26,0,3,248,3,245,2.0299999999999997e-147,459,50
598923,hsa17s12g00063,ptr16s13g00075,0.935,1912,124,0,1,1902,1,1912,0.0,3744,50
598947,hsa17s12g00063,ptr16s13g01124,0.294,331,217,0,711,1041,1052,1360,1.099e-34,147,25
598980,hsa17s12g00095,ptr16s13g00108,0.988,580,7,0,1,580,1,580,0.0,1212,50
598989,hsa17s12g00095,ptr16s13g00768,0.231,583,402,0,49,572,73,655,6.2849999999999994e-43,168,25
599547,hsa17s12g00562,ptr16s13g00347,0.892,459,45,0,1,459,1,420,3.844999999999998e-280,854,50
599550,hsa17s12g00594,ptr16s13g00315,0.82,563,99,0,1,563,1,553,2.64e-311,950,50
599608,hsa17s12g00431,ptr16s13g00473,0.802,645,126,0,1,639,1,645,0.0,1062,50
599609,hsa17s12g00431,ptr16s13g00472,0.501,634,304,0,1,634,1,611,4.6779999999999984e-185,589,25
599610,hsa17s12g00431,ptr16s13g00466,0.532,548,243,0,16,535,10,557,1.8179999999999995e-171,550,25
599611,hsa17s12g00431,ptr16s13g00467,0.544,529,236,0,20,538,15,543,2.2189999999999994e-170,546,25
599612,hsa17s12g00431,ptr16s13g00478,0.545,504,227,0,17,520,12,512,7.907999999999998e-162,522,25
599613,hsa17s12g00431,ptr16s13g00480,0.552,491,215,0,20,510,16,495,3.357999999999999e-160,517,10
599614,hsa17s12g00431,ptr16s13g00471,0.495,553,271,0,22,574,19,555,1.1289999999999998e-156,507,10
599615,hsa17s12g00431,ptr16s13g00465,0.516,516,242,0,17,532,84,584,5.810999999999998e-154,499,10
599616,hsa17s12g00431,ptr16s13g00464,0.515,500,228,0,21,520,123,594,2.089999999999999e-148,482,10
599617,hsa17s12g00431,ptr16s13g00481,0.512,501,232,0,20,520,15,491,1.8549999999999996e-147,480,10
599912,hsa17s12g00106,ptr16s13g00123,0.953,574,27,0,1,574,1,573,0.0,1150,50
600933,hsa17s12g00475,ptr16s13g00424,0.943,242,14,0,1,242,1,242,4.510999999999999e-155,481,50
600940,hsa17s12g00475,ptr16s13g00423,0.5,114,57,0,96,209,88,201,2.289e-26,109,25
603339,hsa17s12g00639,ptr16s13g00700,0.943,166,9,0,1,166,1,166,1.9159999999999997e-104,331,50
603340,hsa17s12g00671,ptr16s13g00735,0.975,1017,25,0,1,1017,46,1062,0.0,2091,50
603451,hsa17s12g00644,ptr16s13g00708,0.8340000000000001,774,114,0,1,686,152,925,0.0,1332,50
604266,hsa17s12g01028,ptr16s13g01144,1.0,738,0,0,1,738,1,738,0.0,1606,50
604267,hsa17s12g01028,ptr16s13g01142,0.599,703,256,0,3,705,1,639,1.3699999999999993e-261,816,25
604336,hsa17s12g01028,ptr16s13g01143,0.508,607,251,0,15,621,1,512,4.001999999999999e-178,574,25
604380,hsa17s12g01028,ptr16s13g01147,0.419,675,324,0,9,683,15,573,6.127999999999998e-151,494,25
604418,hsa17s12g01028,ptr16s13g01145,0.45,532,251,0,3,534,1,457,2.945999999999999e-129,431,25
604456,hsa17s12g01028,ptr16s13g01146,0.379,537,312,0,2,538,37,539,1.0199999999999996e-99,344,10
604491,hsa17s12g01028,ptr16s13g00127,0.342,354,191,0,9,362,8,298,2.581e-51,197,10
607077,hsa17s12g00109,ptr16s13g00126,0.968,237,8,0,1,237,1,237,1.5219999999999994e-156,485,50
607078,hsa17s12g00109,ptr16s13g00116,0.57,184,78,0,55,237,30,213,5.275e-59,203,25
607079,hsa17s12g00109,ptr16s13g00133,0.5589999999999999,152,65,0,86,237,61,208,1.1809999999999998e-45,165,25
607080,hsa17s12g00109,ptr16s13g00134,0.431,184,102,0,52,232,26,209,3.4829999999999997e-38,143,25
607081,hsa17s12g00109,ptr16s13g00135,0.47700000000000004,134,69,0,104,236,78,211,3.341e-30,120,25
607103,hsa17s12g00749,ptr16s13g00834,0.89,195,21,0,1,195,1,195,1.4249999999999998e-110,364,50
607855,hsa17s12g00358,ptr16s13g00548,0.9309999999999999,489,34,0,1,489,1,489,1.48e-314,955,50
607857,hsa17s12g00902,ptr16s13g01002,0.888,328,37,0,1,328,1,328,1.5329999999999996e-197,608,50
607859,hsa17s12g00211,ptr16s13g00245,0.991,350,3,0,1,350,1,350,9.440999999999995e-241,734,50
607861,hsa17s12g00211,ptr16s13g00837,0.254,298,210,0,13,294,614,911,1.1109999999999999e-23,104,25
608081,hsa17s12g00619,ptr16s13g00285,0.966,468,16,0,1,468,1,468,3.689e-314,953,50
608087,hsa17s12g00940,ptr16s13g01044,0.932,1277,84,0,43,1319,12,1250,0.0,2495,50
608104,hsa17s12g00972,ptr16s13g01073,0.8270000000000001,421,73,0,1,421,1,421,5.491999999999998e-234,719,50
610129,hsa17s12g00840,ptr16s13g00935,0.934,599,39,0,1,599,1,599,0.0,1174,50
610350,hsa17s12g00457,ptr16s13g00440,0.638,211,58,0,1,162,1,211,1.8479999999999997e-82,267,50
610353,hsa17s12g00809,ptr16s13g00902,0.9179999999999999,173,14,0,1,173,1,173,1.1399999999999999e-105,334,50
610368,hsa17s12g00841,ptr16s13g00936,0.9940000000000001,178,1,0,1,178,1,178,5.907999999999998e-120,376,50
610868,hsa17s12g00922,ptr16s13g01025,0.987,89,1,0,1,89,1,89,2.0869999999999995e-56,188,50
612405,hsa17s12g00253,ptr16s13g00667,0.956,2701,119,0,1,2701,1,2701,0.0,5424,50
612411,hsa17s12g00285,ptr16s13g00631,0.912,712,62,0,1,710,1,712,0.0,1358,50
613000,hsa17s12g00650,ptr16s13g00715,0.941,173,10,0,1,173,1,173,8.031999999999997e-109,344,50
613802,hsa17s12g00432,ptr16s13g00472,0.779,644,142,0,1,644,1,642,0.0,1024,50
613803,hsa17s12g00432,ptr16s13g00473,0.514,584,277,0,1,571,1,584,3.467999999999999e-175,561,25
613804,hsa17s12g00432,ptr16s13g00478,0.545,508,226,0,1,508,1,498,3.071999999999999e-163,526,25
613805,hsa17s12g00432,ptr16s13g00471,0.489,579,283,0,1,579,1,555,5.110999999999998e-162,522,25
613806,hsa17s12g00432,ptr16s13g00466,0.511,545,258,0,1,528,1,545,2.4369999999999993e-161,520,25
613807,hsa17s12g00432,ptr16s13g00480,0.5539999999999999,490,210,0,16,505,17,488,2.1689999999999994e-160,518,10
613808,hsa17s12g00432,ptr16s13g00465,0.515,519,236,0,1,519,76,563,2.0059999999999995e-154,500,10
613809,hsa17s12g00432,ptr16s13g00467,0.5539999999999999,465,202,0,62,514,53,517,1.4069999999999996e-151,492,10
613810,hsa17s12g00432,ptr16s13g00464,0.51,510,232,0,7,516,114,588,3.861999999999999e-149,485,10
613811,hsa17s12g00432,ptr16s13g00481,0.63,388,141,0,138,519,99,486,8.731999999999998e-148,481,10
613866,hsa17s12g00463,ptr16s13g00433,0.934,113,7,0,1,113,1,113,2.1769999999999995e-68,224,50
615153,hsa17s12g00366,ptr16s13g00540,0.9259999999999999,98,7,0,1,98,1,98,7.315e-58,192,50
615156,hsa17s12g00398,ptr16s13g00505,0.7809999999999999,126,23,0,1,104,1,126,1.032e-60,203,50
615157,hsa17s12g00622,ptr16s13g00281,0.968,574,18,0,1,574,1,574,0.0,1171,50
622550,hsa17s12g00317,ptr16s13g00590,0.925,547,41,0,1,547,1,547,0.0,1060,50
622551,hsa17s12g00317,ptr16s13g00592,0.557,542,222,0,5,546,5,506,2.6129999999999996e-182,576,25
622553,hsa17s12g00317,ptr16s13g00593,0.46299999999999997,515,240,0,5,519,12,459,8.380999999999998e-133,433,25
622557,hsa17s12g00349,ptr16s13g00558,0.909,99,9,0,1,99,106,204,3.733e-57,190,50
622685,hsa17s12g00232,ptr16s13g00692,0.9329999999999999,138,9,0,1,138,1,138,9.762999999999999e-85,272,50
623335,hsa17s12g00312,ptr16s13g00596,0.9470000000000001,850,45,0,23,872,1,842,0.0,1691,50
623337,hsa17s12g00312,ptr16s13g00853,0.452,827,449,0,18,844,74,894,2.0179999999999994e-208,671,25
623339,hsa17s12g00312,ptr16s13g00055,0.38,824,487,0,60,846,90,913,1.1379999999999998e-159,528,25
623345,hsa17s12g00344,ptr16s13g00561,0.946,142,8,0,3,144,16,157,1.0219999999999999e-88,284,50
626715,hsa17s12g00385,ptr16s13g00519,0.8490000000000001,456,65,0,1,456,303,735,3.788999999999998e-262,802,50
628424,hsa17s12g00474,ptr16s13g00425,0.986,260,4,0,1,260,1,260,3.351999999999999e-176,543,50
628428,hsa17s12g00474,ptr16s13g00426,0.40399999999999997,186,110,0,68,253,144,329,3.377e-34,132,25
629476,hsa17s12g00601,ptr16s13g00308,0.97,508,15,0,1,508,1,508,0.0,1039,50
630312,hsa17s12g00134,ptr16s13g00163,1.0,86,0,0,4,89,96,181,3.5230000000000004e-58,193,50
630329,hsa17s12g00166,ptr16s13g00195,0.8740000000000001,298,37,0,1,298,1,298,2.854999999999999e-175,542,50
630330,hsa17s12g00166,ptr16s13g00197,0.769,298,69,0,1,298,1,298,1.1049999999999997e-149,469,25
630331,hsa17s12g00166,ptr16s13g00196,0.667,295,98,0,1,295,1,295,2.740999999999999e-123,392,25
630332,hsa17s12g00166,ptr16s13g00194,0.659,298,101,0,1,298,1,298,9.652999999999998e-123,391,25
630333,hsa17s12g00166,ptr16s13g00202,0.6579999999999999,295,101,0,1,295,1,295,4.216999999999999e-121,386,25
630334,hsa17s12g00166,ptr16s13g00201,0.65,297,104,0,1,297,1,297,5.230999999999999e-120,383,10
630335,hsa17s12g00166,ptr16s13g00198,0.638,297,107,0,1,297,1,297,5.314999999999999e-117,374,10
630336,hsa17s12g00166,ptr16s13g00193,0.622,296,112,0,1,296,1,296,9.158999999999998e-113,362,10
630337,hsa17s12g00166,ptr16s13g00200,0.608,294,98,0,5,298,1,252,2.1569999999999997e-108,349,10
630338,hsa17s12g00166,ptr16s13g00190,0.456,288,155,0,8,293,8,295,3.353999999999999e-70,239,10
630537,hsa17s12g00582,ptr16s13g00327,0.978,1106,24,0,1,1106,1,1106,0.0,2281,50
630719,hsa17s12g00614,ptr16s13g00293,0.97,514,15,0,1,514,1,514,0.0,1052,50
631118,hsa17s12g00440,ptr16s13g00460,0.8809999999999999,430,51,0,1,430,1,430,2.7329999999999988e-258,790,50
631151,hsa17s12g00440,ptr16s13g00462,0.295,389,259,0,41,409,28,416,9.388999999999999e-46,173,25
631154,hsa17s12g00440,ptr16s13g00489,0.32,324,219,0,78,400,89,412,1.384e-42,163,25
631157,hsa17s12g00440,ptr16s13g00481,0.313,314,214,0,80,392,149,462,2.673e-39,153,25
631158,hsa17s12g00440,ptr16s13g00544,0.315,310,211,0,79,388,102,410,3.615e-39,153,25
631160,hsa17s12g00440,ptr16s13g00484,0.303,323,224,0,78,400,121,442,2.986e-38,150,10
631163,hsa17s12g00440,ptr16s13g00485,0.301,323,224,0,78,400,109,430,1.346e-37,148,10
631164,hsa17s12g00440,ptr16s13g00478,0.305,314,217,0,80,392,170,483,2.458e-37,147,10
631165,hsa17s12g00440,ptr16s13g00466,0.29,340,239,0,80,416,198,537,2.458e-37,147,10
631166,hsa17s12g00440,ptr16s13g00487,0.29600000000000004,323,226,0,78,400,104,425,2.017e-36,145,10
631194,hsa17s12g00472,ptr16s13g00426,0.623,130,43,0,1,116,196,325,1.944e-46,161,50
631195,hsa17s12g00472,ptr16s13g00422,0.9490000000000001,71,4,0,56,126,152,222,2.119e-40,144,25
631204,hsa17s12g00472,ptr16s13g00423,0.794,65,13,0,58,122,140,204,4.711000000000001e-28,108,25
631205,hsa17s12g00472,ptr16s13g00421,0.8370000000000001,61,10,0,60,120,157,217,6.461e-28,108,25
632007,hsa17s12g00100,ptr16s13g00115,0.9359999999999999,159,10,0,1,159,1,159,5.712999999999999e-99,314,50
632009,hsa17s12g00580,ptr16s13g00329,0.963,352,13,0,1,352,1,352,5.272999999999996e-234,715,50
632010,hsa17s12g00580,ptr16s13g00328,0.42100000000000004,344,197,0,9,352,9,350,4.897999999999999e-75,256,25
632013,hsa17s12g00580,ptr16s13g00391,0.23199999999999998,357,260,0,14,352,51,407,4.701e-24,105,25
632039,hsa17s12g00612,ptr16s13g00295,0.9440000000000001,798,43,0,184,952,1,798,0.0,1583,50
632086,hsa17s12g00454,ptr16s13g00443,0.99,376,4,0,1,376,1,376,1.0709999999999993e-258,788,50
632087,hsa17s12g00486,ptr16s13g00412,1.0,176,0,0,1,176,1,176,6.256999999999998e-125,390,50
632268,hsa17s12g00752,ptr16s13g00837,0.9840000000000001,1248,20,0,1,1248,1,1248,0.0,2590,50
632277,hsa17s12g00752,ptr16s13g00245,0.251,298,210,0,614,911,13,294,2.51e-21,102,25
632364,hsa17s12g00784,ptr16s13g00877,0.9079999999999999,138,13,0,1,138,26,163,7.402999999999999e-82,264,50
632440,hsa17s12g00818,ptr16s13g00911,0.932,1013,69,0,38,1049,50,1062,0.0,1979,50
632447,hsa17s12g00818,ptr16s13g00786,0.368,160,99,0,304,461,202,361,3.3680000000000003e-21,101,25
632465,hsa17s12g00850,ptr16s13g00946,0.892,523,56,0,1,523,41,563,4.984e-320,973,50
635780,hsa17s12g00044,ptr16s13g00052,0.941,495,29,0,1,495,1,495,2.27e-322,978,50
635782,hsa17s12g00044,ptr16s13g00053,0.723,416,108,0,37,427,109,524,4.954999999999997e-194,608,25
635783,hsa17s12g00044,ptr16s13g00051,0.6729999999999999,444,129,0,35,430,37,480,1.1529999999999996e-189,595,25
635795,hsa17s12g00044,ptr16s13g00738,0.32799999999999996,473,254,0,37,415,8,480,1.3049999999999998e-69,246,25
635933,hsa17s12g01007,ptr16s13g01116,0.9420000000000001,216,12,0,19,234,2,216,3.6839999999999993e-137,429,50
635940,hsa17s12g01007,ptr16s13g01013,0.384,153,92,0,29,179,9,161,2.539e-24,102,25
636829,hsa17s12g00822,ptr16s13g00915,0.89,103,11,0,1,103,1,103,6.241000000000001e-57,193,50
636830,hsa17s12g00854,ptr16s13g00950,0.96,575,23,0,1,575,1,575,0.0,1163,50
636960,hsa17s12g00115,ptr16s13g00135,1.0,219,0,0,1,219,1,219,7.560999999999997e-152,470,50
636961,hsa17s12g00115,ptr16s13g00133,0.429,200,112,0,8,207,6,203,2.8210000000000002e-42,154,25
636962,hsa17s12g00115,ptr16s13g00116,0.423,203,115,0,8,207,6,208,5.28e-42,153,25
636963,hsa17s12g00115,ptr16s13g00134,0.408,200,115,0,15,209,12,211,7.106999999999999e-39,144,25
636964,hsa17s12g00115,ptr16s13g00126,0.40700000000000003,182,106,0,32,211,55,236,2.16e-34,131,25
636998,hsa17s12g00147,ptr16s13g00177,0.65,225,72,0,1,225,1,208,2.8159999999999997e-89,291,50
637000,hsa17s12g00147,ptr16s13g00176,0.745,156,39,0,1,155,1,156,7.954999999999999e-71,238,25
637001,hsa17s12g00147,ptr16s13g00175,0.74,156,40,0,1,155,1,156,3.8319999999999993e-70,236,25
637655,hsa17s12g00921,ptr16s13g01024,0.997,221,1,0,1,221,1,221,7.563999999999997e-151,467,50
638235,hsa17s12g00950,ptr16s13g01053,0.894,231,24,0,1,231,1,231,1.8749999999999996e-138,432,50
638238,hsa17s12g00982,ptr16s13g01084,0.9470000000000001,166,9,0,1,166,1,166,5.422e-105,332,50
638239,hsa17s12g00982,ptr16s13g01113,0.825,166,27,0,1,166,1,157,2.0789999999999997e-88,284,25
638634,hsa17s12g00296,ptr16s13g00617,0.659,702,177,0,1,521,72,773,4.197999999999998e-300,915,50
638635,hsa17s12g00328,ptr16s13g00577,0.943,644,37,0,1,644,1,644,0.0,1275,50
640064,hsa17s12g00435,ptr16s13g00466,0.809,629,120,0,1,628,1,629,0.0,1045,50
640065,hsa17s12g00435,ptr16s13g00467,0.7090000000000001,536,151,0,1,536,1,520,1.3429999999999994e-245,764,25
640066,hsa17s12g00435,ptr16s13g00478,0.5429999999999999,562,243,0,1,562,1,533,1.0399999999999996e-181,579,25
640067,hsa17s12g00435,ptr16s13g00480,0.5429999999999999,542,228,0,14,555,16,514,1.6669999999999995e-174,558,25
640068,hsa17s12g00435,ptr16s13g00465,0.531,555,236,0,11,565,84,587,7.966999999999997e-174,556,25
640069,hsa17s12g00435,ptr16s13g00473,0.555,523,223,0,10,532,16,516,3.807999999999999e-173,554,10
640070,hsa17s12g00435,ptr16s13g00472,0.53,544,246,0,1,544,1,524,2.4249999999999987e-169,543,10
640071,hsa17s12g00435,ptr16s13g00481,0.516,532,232,0,1,532,1,481,2.700999999999999e-159,514,10
640072,hsa17s12g00435,ptr16s13g00464,0.515,531,228,0,1,531,113,583,1.2879999999999998e-158,512,10
640073,hsa17s12g00435,ptr16s13g00474,0.503,529,229,0,1,529,1,461,8.761999999999996e-153,495,10
640141,hsa17s12g00467,ptr16s13g00430,0.902,691,68,0,1,691,1,691,0.0,1301,50
642543,hsa17s12g00445,ptr16s13g00454,0.9520000000000001,526,25,0,1,522,1,526,0.0,1053,50
644425,hsa17s12g00595,ptr16s13g00314,0.956,533,23,0,1,533,1,533,0.0,1073,50
644898,hsa17s12g00024,ptr16s13g00029,0.907,145,13,0,1,145,20,164,1.0069999999999998e-85,277,50
645551,hsa17s12g00335,ptr16s13g00568,0.797,128,24,0,1,128,1,119,9.252999999999998e-64,211,50
645557,hsa17s12g00751,ptr16s13g00836,0.899,56,6,0,1,56,1,56,6.631e-29,108,50
645558,hsa17s12g00783,ptr16s13g00876,0.9420000000000001,71,4,0,1,71,1,71,3.945e-41,143,50
645559,hsa17s12g00815,ptr16s13g00908,0.888,283,32,0,1,283,1,283,1.4289999999999997e-169,525,50
645560,hsa17s12g00847,ptr16s13g00943,0.895,219,23,0,1,217,1,219,1.2199999999999998e-130,411,50
648548,hsa17s12g00958,ptr16s13g01059,0.961,596,23,0,1,596,1,596,0.0,1206,50
648550,hsa17s12g00990,ptr16s13g01093,1.0,262,0,0,1,261,1,262,1.0739999999999995e-190,585,50
648601,hsa17s12g00990,ptr16s13g01147,0.652,251,87,0,3,253,293,543,8.980999999999998e-101,325,25
648632,hsa17s12g00990,ptr16s13g01142,0.626,251,94,0,3,253,337,587,1.9279999999999998e-95,310,25
648646,hsa17s12g00990,ptr16s13g01145,0.613,248,96,0,3,250,189,436,1.7729999999999995e-91,299,25
648742,hsa17s12g00990,ptr16s13g00127,0.493,187,94,0,56,242,113,298,5.497e-48,173,25
648761,hsa17s12g00990,ptr16s13g00569,0.45899999999999996,170,89,0,80,249,257,422,4.257e-38,144,10
648779,hsa17s12g00990,ptr16s13g00342,0.304,237,155,0,4,226,452,688,4.5710000000000004e-27,111,10
648784,hsa17s12g00990,ptr16s13g00379,0.491,112,53,0,88,193,115,226,1.1579999999999998e-24,104,10
649768,hsa17s12g00008,ptr16s13g00010,0.732,2833,638,0,1,2382,1,2833,0.0,4177,50
650356,hsa17s12g00873,ptr16s13g00972,0.9640000000000001,806,29,0,1,806,1,805,0.0,1637,50
650392,hsa17s12g00905,ptr16s13g01007,0.9179999999999999,57,5,0,1,57,1,57,3.7069999999999997e-29,112,50
651672,hsa17s12g00703,ptr16s13g00776,0.9740000000000001,326,8,0,1,326,1,326,2.422999999999999e-219,671,50
651748,hsa17s12g00735,ptr16s13g00814,0.932,1430,97,0,1,1430,1,1430,0.0,2793,50
651790,hsa17s12g00419,ptr16s13g00484,0.9279999999999999,507,36,0,1,507,1,507,0.0,987,50
651791,hsa17s12g00419,ptr16s13g00485,0.773,479,106,0,11,489,9,476,5.119999999999998e-245,756,25
651792,hsa17s12g00419,ptr16s13g00487,0.7759999999999999,474,103,0,16,489,10,471,1.1899999999999993e-243,752,25
651793,hsa17s12g00419,ptr16s13g00488,0.6659999999999999,507,154,0,1,507,1,462,1.6379999999999992e-215,670,25
651794,hsa17s12g00419,ptr16s13g00486,0.6829999999999999,488,144,0,1,488,1,455,9.756999999999995e-214,665,25
651795,hsa17s12g00419,ptr16s13g00483,0.574,497,193,0,1,455,1,497,1.7349999999999996e-173,549,10
651796,hsa17s12g00419,ptr16s13g00482,0.5579999999999999,500,218,0,1,500,1,494,4.911e-168,533,10
651797,hsa17s12g00419,ptr16s13g00481,0.466,508,248,0,13,477,12,519,8.741999999999998e-133,431,10
